experiment_label,tolerance,enhancements,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,bppc6-02,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,68.094259475,100041.0,4.514955353492379,24.4242121506023,0.6649903272823802,3.6188902332633437,1.0,0.19138841948972973,0.19138841948972973,0.6613304682163406,0.5,0.09569420974486487,0.09569420974486487,4.514955353492379,4.5215613055225585,1.5605891685191964
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,bppc6-06,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,60.745638875,100041.0,0.22704785995806945,19.21013774904498,0.9288504910737035,4.36810329855839,1.0,0.08002735661405591,0.08002735661405591,0.7982446588461499,0.5,0.040013678307027956,0.040013678307027956,0.22704785995806945,0.3235547998868944,1.003122010648966
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,brazil3,TERMINATION_REASON_OPTIMAL,1800,2.687786645,1931.0,0.0,-9.653294253782196e-5,9.652362482829288e-5,0.2728961576582098,0.01331251210941331,0.0,0.0,3.2878912419873616e-5,1.331251210941331e-5,0.0,0.0,1.0,29.999956490587348,0.0005449030871017546
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,buildingenergy,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1300.219920217,100003.0,116920.0415929044,-398502.88058212417,0.9999980598494618,450.57381404513006,10.786879956125528,540.3208616220372,9.664154829109071,0.06898173624954593,0.05725489756490426,0.07272385240775094,0.0014640440583410198,53.2827374743645,4344.5461193620395,25.367319853026864
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cdc7-4-3-2,TERMINATION_REASON_OPTIMAL,120,0.800428183,166.0,-380.99999613265817,-381.0000002900406,5.448731900440451e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806418869391,3.50575560060019,0.14285714296589463
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,chromaticindex1024-7,TERMINATION_REASON_OPTIMAL,45320,211.622638084,47628.0,3.0000913494215675,2.9995804158055774,7.29939393055959e-5,0.0041326082580882975,3.481250068615438e-5,0.0,0.0,3.021777937266762e-5,1.740625034307719e-5,0.0,0.0,0.7500228373553933,67.89904754977401,0.0006033800137298004
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,chromaticindex512-7,TERMINATION_REASON_OPTIMAL,22320,48.676359733,23478.0,2.999855173374168,2.9992852562035424,8.142673752012385e-5,0.004631558176026807,5.8011078963637885e-5,0.0,0.0,4.7750586430356805e-5,2.9005539481818943e-5,0.0,0.0,0.7499637933435441,48.018512073655835,0.0008314414776937471
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ci-s4,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,88.656992294,100040.0,-319.7770306611018,-320.1114632825474,0.0005218265339540016,4281.758979628302,1105.2989094908278,0.0,0.0,0.00030848202193522534,0.0007473280339166963,0.0,0.0,22125.99999999753,85693.81592788488,1.1544722963818098e-6
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,circ10-3,TERMINATION_REASON_OPTIMAL,7040,12.234495153,7431.0,139.95456466599126,139.96898986165144,5.134918531283643e-5,0.08334347107101461,0.010304940777048355,0.0,0.0,2.834881004170285e-5,0.0003122709326378289,0.0,0.0,1.0,11.556953471828372,1.44079900677158
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cmflsp40-24-10-7,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,77.436325567,100000.0,8.499580972226735e6,2.185001971890453e7,0.4398884335466929,10.4698790662144,0.9800403956989209,0.0,0.0,0.0017905577405942427,0.000820563817724219,0.0,0.0,0.9350739935175756,9.003362781330399,88008.55257351145
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cmflsp40-36-2-10,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,205.893289717,100001.0,2.0002254305220082e7,3.170239628485155e7,0.2262879957570034,13.510004312268839,0.9474283058461829,0.0,0.0,0.0017535786709255252,0.0007373786294586048,0.0,0.0,0.8354921608016682,11.240283031176977,129950.13883343725
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cmflsp50-24-8-8,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,94.643033346,100001.0,9.510417481874768e6,2.3702338012247816e7,0.42730330235867314,14.952655982370356,1.0607513340151307,0.0,0.0,0.0017720432646934796,0.0006155706441591984,0.0,0.0,0.9920906155033961,12.839335539284734,60988.359533257295
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cmflsp60-36-2-6,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,339.943089278,100002.0,1.5012065801183376e7,2.7594012196054928e7,0.295308713944015,19.518783575253092,0.9894908596259584,0.0,0.0,0.0017928303974395123,0.0005450719202055584,0.0,0.0,0.7200315313585267,12.729997579035324,72747.46044287708
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,co-100,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,862.446807964,100002.0,769008.5908462593,-2.750575195863006e8,0.999999996374533,5.579262629623813,0.6142885801142064,0.0,0.0,0.11704162166862817,0.01498264829546845,0.0,0.0,1.0,4.595655628361419,1.6444448686042016e6
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,core2536-691,TERMINATION_REASON_OPTIMAL,0,0.164957102,23.0,0.0,0.0,0.0,50.35871324805669,1.0,0.0,0.0,5.035871324299919e-9,9.999999999e-11,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,core2586-950,TERMINATION_REASON_OPTIMAL,0,0.219473242,22.0,0.0,0.0,0.0,50.85272854036448,1.0,0.0,0.0,5.085272853525734e-9,9.999999999e-11,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,core4284-1064,TERMINATION_REASON_OPTIMAL,0,0.209586964,23.0,0.0,0.0,0.0,65.45227268781429,1.0,0.0,0.0,6.545227268124086e-9,9.999999999e-11,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,core4872-1529,TERMINATION_REASON_OPTIMAL,0,0.22050003,23.0,0.0,0.0,0.0,69.79971346646059,1.0,0.0,0.0,6.979971345945035e-9,9.999999999e-11,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,cryptanalysiskb128n5obj16,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,380.530475033,100002.0,0.0,-0.0005577596993866507,0.0005574487769244099,3.542673123704808e-5,5.103748090318216e-6,0.0,0.0,5.880655214744585e-8,3.0022047590107153e-7,0.0,0.0,2.5698431882155126,115.0695985809794,0.990807286829124
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,d20200,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,72.163228378,100041.0,815.4863422735637,2546.2688715093195,0.5146917986006887,9.213952853704074,1.0,0.0,0.0,0.0017779556260868819,0.0009009009009009009,0.0,0.0,0.9753167082546517,7.366343901651784,17.94508160299574
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,datt256,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,2369.210819949,100003.0,256.0004372195681,255.86521063360638,0.000263668636274927,0.0007493179222905086,0.0005087190650190365,0.0,0.0,3.168429850729049e-5,0.00025435953250951826,0.0,0.0,1.0,1.8712168835474654,23.48742686513502
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dc1c,TERMINATION_REASON_OPTIMAL,0,0.188577244,22.0,0.0,0.0,0.0,40.76763422127902,5.0,0.0,0.0,4.076763421720224e-9,4.9999999995e-10,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dc1l,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,286.466027127,100002.0,1.7570138258678927e6,1.665633749248873e6,0.02669864422639483,0.3992609199507894,0.10670605062171645,1075.646665045501,349.47867463470135,0.0001643454922615444,5.8023953573527164e-5,4.7045415680878974e-5,3.494786396868374e-5,1.0,4.804901551948643,19439.735523938438
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dolom1,TERMINATION_REASON_OPTIMAL,0,0.15312569,22.0,0.0,0.0,0.0,41.14608122288197,1.0,0.0,0.0,4.114608121876522e-9,9.999999999e-11,0.0,0.0,0.0,0.0,0.0
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ds-big,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,3183.877771539,100003.0,67.61066907120554,73.09761502710448,0.03872000843713824,0.030326013864182752,0.004047139454748772,0.0,0.0,0.0009112377187756209,0.002023569727374386,0.0,0.0,0.16371052763909252,1.0900490218663417,61.116971306983
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ds,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,783.213689716,100002.0,57.23778552915236,57.080555802244504,0.0013634407596621386,0.00017064897812316598,4.452948517275068e-5,0.0,0.0,6.412362524475118e-6,2.226474258637534e-5,0.0,0.0,0.4960065812844692,1.9996201040674941,3.4694786767592682
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dws008-03,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,159.831253429,100001.0,507.5162136638579,-27754.48947205764,0.9999646180589878,8.398243795098166,4.839559843506166,5.470002681056619e-11,9.068649992982631e-12,0.004203582899435153,0.03269972867233896,2.3313053248790468e-15,3.1808663602183904e-15,43.99185401878747,209.4590203813038,111.06710306407466
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dws012-01,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,128.989067247,100001.0,771.405746713183,-13405.416125065487,0.9999294673040017,6.358024725108478,6.209386589409981,0.0034830283284490774,0.0006389154262614867,0.0020670702842895167,0.02112036254901354,9.040947913613834e-8,1.373716246530825e-7,43.99185402254945,166.86288686677614,157.44423091986673
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dws012-02,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,261.056469025,100002.0,837.0755295073676,-20228.637712127085,0.9999525317505142,8.956938773766254,6.209385456811898,0.0,0.0,0.0022413241335842104,0.02112035869663911,0.0,0.0,43.991854022609076,223.6026712699662,121.17451144368876
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,dws012-03,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,414.639148909,100002.0,773.985977177085,-25711.70045747632,0.9999622451829727,10.877772944960482,6.209329242075462,5.035794427783382e-11,4.254337759890062e-12,0.0022943091276075678,0.02112016749005259,1.307118465305511e-15,9.147146333885319e-16,43.991854026093094,268.5406669811671,102.13325204636963
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,eilA101-2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,894.894368958,100002.0,806.9182298420071,747.8315244469477,0.03797956916410674,2.136962020360121e-5,7.452733646551302e-6,0.0,0.0,1.942692745781928e-6,3.726366823275651e-6,0.0,0.0,0.1259008848545804,0.5734365058165123,20.45410887255142
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,eilC76-2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,316.164608289,100001.0,728.2039236850492,703.9198692657291,0.01694484073097387,1.7013420723149822e-5,5.933935188329187e-6,0.0,0.0,1.7611773620547808e-6,2.9669675941645934e-6,0.0,0.0,0.23320483512326043,0.8733800966351248,30.181461197913585
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,eva1aprime6x6opt,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,116.743047946,100041.0,-533.138662152599,-500.48708041444974,0.0315588336871806,7.606392837818059,2.72306593667692,1.843672074263938,0.6603799120496506,0.0034164371171830593,0.05787190287638684,0.0018418302440199182,0.0006597201918577928,0.533138662152599,1.9855074359795304,1.9135787107375082
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ex1010-pi,TERMINATION_REASON_OPTIMAL,14040,35.692732758,14783.0,220.67046845840815,220.62635165648126,9.974478657890967e-5,0.0001555215478036418,2.6105343670090875e-5,0.0,0.0,3.955832957144367e-6,1.3052671835045437e-5,0.0,0.0,1.0,8.521914207253332,0.9421310936422735
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ex10,TERMINATION_REASON_OPTIMAL,7920,62.163837863,8357.0,100.00020578804826,99.98077564640413,9.667651886988706e-5,0.0010168941035532365,0.00022989443348486738,0.0,0.0,6.71565840395424e-5,0.00011494721674243369,0.0,0.0,0.2500574736083714,1.9658533359527084,4.536025794321557
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ex9,TERMINATION_REASON_OPTIMAL,3520,14.036408665,3736.0,81.00004467714778,80.98569735448484,8.802808444531248e-5,0.0003323537715307478,0.0001591249371135639,0.0,0.0,2.4210056703794692e-5,7.956246855678195e-5,0.0,0.0,0.25003978123427856,1.935872457919703,1.786225128050997
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fast0507,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,566.358918721,100002.0,172.17071402273723,171.83626203193285,0.0009694064584693633,0.00015834478456569685,3.8274595212217655e-5,0.0,0.0,6.733302314608024e-6,1.9137297606108827e-5,0.0,0.0,1.0,6.582882682671797,19.557240649163763
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fastxgemm-n3r21s3t6,TERMINATION_REASON_OPTIMAL,5160,40.92665324,5459.0,84.01641976581828,83.99998188345357,9.72561372997582e-5,1.900169342389066e-7,7.979961275106362e-9,0.0,0.0,2.6721760844571883e-10,9.388189735419249e-11,0.0,0.0,0.16263842742678516,5.630556461984966,3.7654296004832934
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,5160,60.385467379,5459.0,84.01654901271417,83.99991416554067,9.842146061208227e-5,6.173656681255906e-7,2.5330820635494078e-8,0.0,0.0,8.488007222142519e-10,2.9800965453522443e-10,0.0,0.0,0.15551789321026624,5.507076498685959,3.601640533376109
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fastxgemm-n3r23s5t6,TERMINATION_REASON_OPTIMAL,5160,53.696905741,5459.0,84.01611973052349,83.99985978160345,9.620361913099941e-5,7.285043782481023e-7,2.9233874015988093e-8,0.0,0.0,9.801899888053077e-10,3.439279295998599e-10,0.0,0.0,0.14863599873217337,5.381523421795692,3.443427371521853
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-binschedule0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1842.069104579,100004.0,0.0,0.5067638818494417,0.33632600831088827,30.615668958402452,1.0,0.0,0.0,0.0049464581437545846,0.021739130434782608,0.0,0.0,0.0012113321507851826,0.039815837084380606,0.0005406541814613435
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-binschedule1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,11052.020076569,100005.0,0.0,0.017805789262742847,0.0174942896283196,46.37441092145308,1.0,0.0,0.0,0.00030773676900668377,0.003367003367003367,0.0,0.0,0.0014888063721890466,0.04313950706597663,8.279533521272168e-6
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-binschedule2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,139.521359839,100001.0,0.0,9.65178149438035,0.9061189904686293,22.259749739179554,1.0,0.0,0.0,0.025307704099422373,0.047619047619047616,0.0,0.0,0.00397911247610474,0.07554119711631949,0.019478960404591624
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-schedule-paira200,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,159.647711582,100001.0,-106.8678358350265,-102.87558998348182,0.018943631745755106,7.211102550927978,1.0,0.0,0.0,0.0002549555809193965,0.004950508192006718,0.0,0.0,1.0,15.22913666433795,0.0767739586835516
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-schedule-paira400,TERMINATION_REASON_OPTIMAL,9,1.060664262,51.0,-194.5245341022115,-194.53963964886603,3.872579865323438e-5,9.797958971132712,1.0,0.0,0.0,8.659690920811495e-5,0.002487562954487022,0.0,0.0,1.0,21.479223693461353,5.656449138004933e-5
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-schedule-pairb200,TERMINATION_REASON_OPTIMAL,5160,21.494351234,5460.0,-73.82230386200199,-73.82735473229928,3.3978351144964294e-5,0.007557917048778603,0.0030175743529359256,0.0,0.0,1.2511980958678573e-5,0.0006035796063370718,0.0,0.0,1.0,106.21306066064719,1.1564219601161858
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fhnw-schedule-pairb400,TERMINATION_REASON_OPTIMAL,10280,214.733427049,10837.0,-146.9261604621726,-146.94115502403096,5.0851895313146244e-5,0.0041736675683627395,0.0023410548875826276,0.0,0.0,3.453377412565749e-6,0.0004682225610507597,0.0,0.0,1.0,217.24518950394315,1.1540201543046005
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,fiball,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,150.249187568,100001.0,136.69016957128167,136.48046656908394,0.0007648630982143801,0.7246053065218584,0.06370443984020824,0.00020022026588883968,0.00020022026588883968,0.01253306503026813,0.03185221992010412,0.00010011013294441984,0.00010011013294441984,136.69016957128167,149.91292381658968,0.5835993623857931
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,genus-sym-g62-2,TERMINATION_REASON_OPTIMAL,520,2.051605471,586.0,-54.0,-54.01066698628697,9.785268342879402e-5,0.012067473878661207,0.0007224042245164153,0.0,0.0,4.677209648399611e-5,0.00036120211225820764,0.0,0.0,26.999999999999847,28.785778117588023,0.7362596577334811
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ger50-17-trans-dfn-3t,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,120.364230519,100001.0,2010.9670741281248,1.144616752257537e9,0.9999964853501672,911168.4765914064,736037.6619747734,3221.1397052598213,858.9434218821438,0.6219203462307126,0.6218981980870625,0.7819235145586786,23.378971744206414,35825.52442646831,134350.98746916137,631.1206275664476
"1e-4,vanilla,miplib_improvements_100k",1e-4,vanilla,miplib_improvements_100k,ger50-17-trans-pop-3t,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,124.010080744,100001.0,1811.206374402389,7.414437399330099e8,0.9999951130427064,590251.3132737165,305970.1865104719,3221.021301195453,457.04918847112936,0.6219561615981127,0.621889358986002,0.7818947722715938,12.440097672050335,12348.370996891319,87026.75002743151,405.0306924247841
